driver_id,first_name,last_name,full_name,email,phone,city,state,market,cdl_type,vehicle_type,experience,status,rating,total_deliveries,total_routes_completed,on_time_percentage,completion_rate,background_check,drug_screen,mvr_status,fully_cleared,hourly_rate_usd,total_deployments,date_joined,last_active,available_from,fedex_isp_experience,willing_to_relocate,notes
RR-00585,James,Alexander,James Alexander,james.alexander@gmail.com,(405) 648-6624,Atlanta,GA,"Atlanta, GA",CDL-A,Step Van,10+ Years,MATCHING,4.7,2243,623,95.1,96.9,PASSED,PASSED,MINOR_VIOLATION,YES,32.7,2,2025-11-24,2026-03-23,2026-04-15,YES,NO,
RR-00586,Marvin,Garcia,Marvin Garcia,marvin363@outlook.com,(458) 446-3295,Jacksonville,FL,"Jacksonville, FL",CDL-B,Sprinter Van,3-5 Years,STANDBY,4.7,1857,540,89.7,96.3,PENDING,PASSED,CLEAN,NO,17.17,2,2025-11-09,2026-03-22,2026-04-08,YES,NO,
RR-00587,Latonya,Moore,Latonya Moore,latonya89@outlook.com,(902) 904-7017,New York,NY,"New York, NY",CDL-A,Sprinter Van,7-10 Years,MATCHING,3.1,1053,748,99.2,96.7,PASSED,PENDING,CLEAN,NO,24.52,13,2025-08-02,2026-03-09,2026-04-08,YES,NO,
RR-00588,Chelsea,Hall,Chelsea Hall,chelsea.hall@icloud.com,(326) 452-2212,Seattle,WA,"Seattle, WA",CDL-A,Box Truck,2-3 Years,MATCHING,4.5,791,683,91.7,94.7,PASSED,PASSED,CLEAN,YES,28.68,10,2025-11-22,2026-04-05,2026-04-19,YES,YES,
RR-00589,Keisha,Cook,Keisha Cook,keisha993@yahoo.com,(772) 372-2670,San Francisco,CA,"San Francisco, CA",CDL-B,Cargo Van,1-2 Years,STANDBY,5.0,2269,777,89.1,99.1,PASSED,PASSED,MINOR_VIOLATION,YES,21.5,14,2025-07-21,2026-03-21,2026-04-13,YES,NO,
RR-00590,Timothy,Simmons,Timothy Simmons,timothy573@yahoo.com,(361) 640-7281,Indianapolis,IN,"Indianapolis, IN",CDL-A,Sprinter Van,1-2 Years,CLEARED,3.2,1462,96,88.3,93.3,PENDING,PASSED,CLEAN,NO,25.22,13,2026-02-07,2026-03-25,2026-04-09,YES,YES,
RR-00591,Clifton,Price,Clifton Price,clifton_price@gmail.com,(472) 529-1737,Boston,MA,"Boston, MA",CDL-B,Step Van,2-3 Years,CLEARED,4.8,1236,528,89.9,93.6,PASSED,PASSED,CLEAN,YES,23.04,6,2026-02-07,2026-04-01,2026-04-13,NO,NO,
RR-00592,Zachary,Coleman,Zachary Coleman,coleman.z@hotmail.com,(625) 604-6165,Miami,FL,"Miami, FL",CDL-A,Box Truck,10+ Years,STANDBY,4.8,1746,194,95.3,95.2,PASSED,PASSED,CLEAN,YES,27.12,2,2025-09-29,2026-03-24,2026-04-18,YES,NO,
RR-00593,Tanya,Roberts,Tanya Roberts,roberts.t@yahoo.com,(216) 538-8820,Washington,DC,"Washington, DC",CDL-B,Sprinter Van,3-5 Years,STANDBY,5.0,1370,311,89.2,97.9,PASSED,PASSED,CLEAN,YES,24.12,12,2025-09-03,2026-03-07,2026-04-09,YES,NO,
RR-00594,David,Hughes,David Hughes,david684@icloud.com,(708) 201-2026,Charlotte,NC,"Charlotte, NC",CDL-A,Box Truck,10+ Years,IN_REVIEW,4.7,1312,480,94.4,95.2,PASSED,PASSED,CLEAN,YES,31.17,7,2025-09-10,2026-03-13,2026-04-18,YES,NO,
RR-00595,Nathaniel,Cox,Nathaniel Cox,nathaniel_cox@hotmail.com,(247) 234-8787,Portland,OR,"Portland, OR",CDL-B,Box Truck,1-2 Years,STANDBY,3.6,528,24,89.2,98.5,PASSED,PASSED,CLEAN,YES,26.58,3,2025-04-19,2026-03-07,2026-04-13,NO,YES,
RR-00596,Isabella,Turner,Isabella Turner,isabella.turner@gmail.com,(958) 502-1121,Washington,DC,"Washington, DC",CDL-B,Cargo Van,7-10 Years,STANDBY,4.8,639,40,97.3,93.2,PASSED,PASSED,CLEAN,YES,22.71,0,2025-11-23,2026-04-01,2026-04-13,YES,NO,
RR-00597,Sofia,Green,Sofia Green,green.s@hotmail.com,(754) 565-3810,Boston,MA,"Boston, MA",CDL-B,Step Van,2-3 Years,CLEARED,5.0,1018,773,94.7,97.6,PASSED,PASSED,CLEAN,YES,22.16,14,2025-10-20,2026-03-24,2026-04-05,YES,YES,
RR-00598,Tiffany,Mitchell,Tiffany Mitchell,tiffany_mitchell@yahoo.com,(363) 999-2278,Cleveland,OH,"Cleveland, OH",CDL-A,Step Van,5-7 Years,CLEARED,4.6,37,287,95.3,99.9,PASSED,PASSED,CLEAN,YES,27.12,12,2025-06-11,2026-03-17,2026-04-07,YES,YES,
RR-00599,Robert,Bell,Robert Bell,bell.r@hotmail.com,(687) 820-1520,New Orleans,LA,"New Orleans, LA",CDL-B,Step Van,3-5 Years,MATCHING,4.5,583,285,99.7,93.0,PASSED,PENDING,CLEAN,NO,21.82,2,2025-11-13,2026-04-02,2026-04-10,NO,YES,
RR-00600,Leroy,Evans,Leroy Evans,leroy622@icloud.com,(655) 469-4778,Charlotte,NC,"Charlotte, NC",CDL-A,Step Van,3-5 Years,CLEARED,5.0,1997,24,91.7,95.2,PASSED,PASSED,CLEAN,YES,28.84,1,2026-02-01,2026-03-15,2026-04-08,YES,NO,
RR-00601,Raymond,Brooks,Raymond Brooks,raymond368@yahoo.com,(602) 324-3009,Dallas,TX,"Dallas, TX",CDL-B,Sprinter Van,2-3 Years,IN_REVIEW,5.0,2231,217,98.9,92.3,PASSED,PASSED,MINOR_VIOLATION,YES,22.42,3,2025-10-01,2026-03-07,2026-04-17,YES,NO,
RR-00602,Crystal,Davis,Crystal Davis,crystal609@yahoo.com,(645) 261-9218,New Orleans,LA,"New Orleans, LA",CDL-B,Step Van,7-10 Years,MATCHING,4.4,1372,38,91.6,94.9,PASSED,PASSED,CLEAN,YES,18.99,7,2025-12-10,2026-03-29,2026-04-15,YES,YES,
RR-00603,Chris,Gray,Chris Gray,chris_gray@gmail.com,(377) 930-9512,Charlotte,NC,"Charlotte, NC",CDL-A,Cargo Van,10+ Years,CLEARED,5.0,1911,749,94.2,95.9,PASSED,PASSED,CLEAN,YES,23.8,7,2025-06-09,2026-04-02,2026-04-17,YES,NO,
RR-00604,Andrew,Perry,Andrew Perry,perry.a@outlook.com,(356) 322-5461,Minneapolis,MN,"Minneapolis, MN",CDL-A,Cargo Van,7-10 Years,STANDBY,4.6,2388,12,91.5,93.8,PASSED,PASSED,CLEAN,YES,30.62,4,2025-09-28,2026-03-19,2026-04-06,YES,YES,
RR-00605,Amber,Perry,Amber Perry,amber671@gmail.com,(436) 786-6176,Philadelphia,PA,"Philadelphia, PA",CDL-B,Sprinter Van,1-2 Years,CLEARED,4.4,1840,320,89.7,98.4,PASSED,PASSED,CLEAN,YES,17.53,12,2026-02-04,2026-03-16,2026-04-17,YES,NO,
RR-00606,Rodney,Anderson,Rodney Anderson,rodney_anderson@outlook.com,(861) 649-5481,Washington,DC,"Washington, DC",CDL-B,Step Van,3-5 Years,CLEARED,5.0,707,793,89.2,94.1,PASSED,PASSED,CLEAN,YES,25.71,6,2026-02-01,2026-03-15,2026-04-09,NO,YES,
RR-00607,Justin,Cook,Justin Cook,justin360@yahoo.com,(451) 501-3409,Charlotte,NC,"Charlotte, NC",CDL-B,Sprinter Van,7-10 Years,CLEARED,4.2,266,294,95.1,98.8,PASSED,PASSED,CLEAN,YES,22.37,4,2025-12-26,2026-03-27,2026-04-19,YES,YES,
RR-00608,Rosa,Bailey,Rosa Bailey,rosa_bailey@yahoo.com,(330) 681-1502,Washington,DC,"Washington, DC",CDL-B,Step Van,1-2 Years,MATCHING,4.6,1966,700,95.5,97.9,PASSED,PASSED,CLEAN,YES,19.07,8,2026-01-19,2026-03-31,2026-04-16,NO,NO,
RR-00609,Latoya,Hernandez,Latoya Hernandez,latoya_hernandez@icloud.com,(440) 235-9936,Cleveland,OH,"Cleveland, OH",CDL-B,Cargo Van,1-2 Years,CLEARED,4.8,239,414,91.2,96.0,PASSED,PASSED,CLEAN,YES,26.92,3,2025-09-14,2026-03-31,2026-04-06,YES,NO,
RR-00610,Danielle,Turner,Danielle Turner,danielle_turner@hotmail.com,(970) 858-8671,Boston,MA,"Boston, MA",CDL-B,Box Truck,10+ Years,MATCHING,3.0,2367,624,98.6,99.3,PENDING,PASSED,CLEAN,NO,22.16,6,2026-03-05,2026-03-20,2026-04-14,YES,NO,
RR-00611,Chelsea,Foster,Chelsea Foster,foster.c@outlook.com,(276) 821-4734,Philadelphia,PA,"Philadelphia, PA",CDL-B,Step Van,2-3 Years,MATCHING,4.3,2139,519,90.8,94.2,PASSED,PASSED,CLEAN,YES,18.63,10,2025-04-25,2026-03-30,2026-04-15,YES,NO,
RR-00612,Ashley,Baker,Ashley Baker,ashley987@hotmail.com,(693) 766-4684,Tampa,FL,"Tampa, FL",CDL-A,Box Truck,7-10 Years,CLEARED,4.8,1230,514,92.4,93.0,PASSED,PASSED,CLEAN,YES,26.96,15,2025-10-14,2026-04-04,2026-04-11,YES,YES,
RR-00613,Shanice,Alexander,Shanice Alexander,alexander.s@yahoo.com,(840) 909-6797,Chicago,IL,"Chicago, IL",CDL-B,Cargo Van,10+ Years,IN_REVIEW,3.6,1500,228,96.1,93.2,PENDING,PASSED,CLEAN,NO,27.21,3,2025-08-23,2026-03-31,2026-04-18,YES,NO,
RR-00614,Tyler,Rivera,Tyler Rivera,tyler_rivera@yahoo.com,(540) 660-8819,Cincinnati,OH,"Cincinnati, OH",CDL-B,Step Van,1-2 Years,MATCHING,4.0,300,1,93.6,97.1,PENDING,PASSED,CLEAN,NO,23.93,1,2025-12-04,2026-03-20,2026-04-17,YES,YES,
RR-00615,Amanda,Green,Amanda Green,green.a@outlook.com,(927) 597-2292,Jacksonville,FL,"Jacksonville, FL",CDL-A,Box Truck,1-2 Years,STANDBY,4.3,1597,368,88.9,92.8,PASSED,PENDING,CLEAN,NO,34.72,10,2025-12-09,2026-03-21,2026-04-17,NO,YES,
RR-00616,Heather,Sanders,Heather Sanders,heather.sanders@yahoo.com,(504) 996-4887,Los Angeles,CA,"Los Angeles, CA",CDL-A,Box Truck,7-10 Years,CLEARED,4.8,1196,339,89.7,92.8,PENDING,PASSED,CLEAN,NO,26.16,0,2025-06-13,2026-03-25,2026-04-08,YES,NO,
RR-00617,Ebony,Russell,Ebony Russell,russell.e@outlook.com,(313) 381-7723,New Orleans,LA,"New Orleans, LA",CDL-B,Box Truck,7-10 Years,STANDBY,3.8,2006,377,94.6,97.3,PASSED,PASSED,CLEAN,YES,21.24,4,2025-06-17,2026-03-08,2026-04-08,YES,YES,
RR-00618,Justin,Nelson,Justin Nelson,nelson.j@icloud.com,(569) 511-8691,Charlotte,NC,"Charlotte, NC",CDL-A,Box Truck,5-7 Years,IN_REVIEW,4.2,2326,59,96.0,98.3,PASSED,PASSED,CLEAN,YES,25.1,3,2025-04-19,2026-03-28,2026-04-16,YES,NO,
RR-00619,Marvin,Hill,Marvin Hill,marvin_hill@icloud.com,(577) 931-5445,Charlotte,NC,"Charlotte, NC",CDL-B,Sprinter Van,10+ Years,MATCHING,4.6,2294,457,90.3,94.7,PASSED,PASSED,CLEAN,YES,26.55,9,2026-01-02,2026-03-27,2026-04-08,YES,NO,
RR-00620,Brittany,James,Brittany James,brittany.james@gmail.com,(250) 805-5372,Philadelphia,PA,"Philadelphia, PA",CDL-A,Box Truck,2-3 Years,CLEARED,5.0,379,628,88.1,95.5,PASSED,PASSED,CLEAN,YES,30.62,3,2025-12-03,2026-03-20,2026-04-14,YES,YES,
RR-00621,Matthew,Nelson,Matthew Nelson,matthew_nelson@icloud.com,(203) 769-5910,Dallas,TX,"Dallas, TX",CDL-B,Box Truck,5-7 Years,STANDBY,4.3,1315,554,97.2,95.6,PASSED,PASSED,MINOR_VIOLATION,YES,22.76,0,2025-11-11,2026-03-23,2026-04-07,YES,NO,
RR-00622,Travis,Perez,Travis Perez,perez.t@outlook.com,(410) 950-5289,Denver,CO,"Denver, CO",CDL-A,Sprinter Van,3-5 Years,CLEARED,5.0,1444,690,98.5,96.8,PASSED,PASSED,MINOR_VIOLATION,YES,33.58,10,2025-10-22,2026-03-15,2026-04-08,NO,NO,
RR-00623,Jose,Henderson,Jose Henderson,henderson.j@outlook.com,(310) 673-6058,Kansas City,MO,"Kansas City, MO",CDL-B,Box Truck,2-3 Years,STANDBY,4.6,551,760,89.9,98.9,PENDING,PASSED,MINOR_VIOLATION,NO,24.53,10,2026-02-10,2026-03-23,2026-04-07,YES,NO,
RR-00624,Sheila,Hughes,Sheila Hughes,sheila704@hotmail.com,(256) 268-8366,Cleveland,OH,"Cleveland, OH",CDL-A,Cargo Van,2-3 Years,MATCHING,4.6,1188,392,97.1,99.2,PASSED,PASSED,MINOR_VIOLATION,YES,28.9,2,2025-11-09,2026-03-30,2026-04-19,NO,NO,
RR-00625,Darius,Torres,Darius Torres,darius_torres@outlook.com,(547) 237-8027,Cleveland,OH,"Cleveland, OH",CDL-B,Step Van,2-3 Years,MATCHING,4.8,1321,405,89.5,93.5,PASSED,PASSED,CLEAN,YES,26.67,5,2025-11-25,2026-03-12,2026-04-08,YES,YES,
RR-00626,Sofia,Martinez,Sofia Martinez,martinez.s@outlook.com,(244) 394-8108,Charlotte,NC,"Charlotte, NC",CDL-A,Cargo Van,3-5 Years,CLEARED,4.7,2376,362,90.6,99.7,PENDING,PASSED,CLEAN,NO,34.13,6,2025-07-20,2026-03-11,2026-04-16,YES,NO,
RR-00627,Rosa,Bryant,Rosa Bryant,rosa461@hotmail.com,(689) 677-2644,Tampa,FL,"Tampa, FL",CDL-A,Step Van,7-10 Years,MATCHING,3.0,2339,618,88.8,98.1,PASSED,PASSED,CLEAN,YES,33.35,7,2025-05-28,2026-04-04,2026-04-13,YES,YES,
RR-00628,Adam,Rivera,Adam Rivera,adam.rivera@yahoo.com,(513) 601-2646,Kansas City,MO,"Kansas City, MO",CDL-A,Sprinter Van,5-7 Years,CLEARED,3.6,544,384,88.4,93.8,PASSED,PASSED,MINOR_VIOLATION,YES,25.03,2,2025-12-18,2026-03-30,2026-04-07,NO,NO,
RR-00629,Clarence,Cox,Clarence Cox,clarence788@yahoo.com,(972) 286-9143,Jacksonville,FL,"Jacksonville, FL",CDL-B,Step Van,5-7 Years,STANDBY,4.7,277,624,93.3,96.5,PASSED,PASSED,CLEAN,YES,24.53,14,2026-02-21,2026-04-03,2026-04-13,NO,NO,
RR-00630,Ricardo,Mitchell,Ricardo Mitchell,ricardo.mitchell@yahoo.com,(943) 215-8051,San Francisco,CA,"San Francisco, CA",CDL-A,Step Van,3-5 Years,MATCHING,3.2,26,607,89.2,99.9,PASSED,PASSED,MINOR_VIOLATION,YES,31.05,1,2025-10-01,2026-03-16,2026-04-05,YES,YES,
RR-00631,Sarah,Carter,Sarah Carter,sarah143@hotmail.com,(611) 902-8336,Nashville,TN,"Nashville, TN",CDL-B,Box Truck,7-10 Years,STANDBY,4.1,2333,408,94.5,95.9,PASSED,PASSED,MINOR_VIOLATION,YES,23.95,3,2025-08-18,2026-04-04,2026-04-13,YES,NO,
RR-00632,Latonya,Gonzales,Latonya Gonzales,gonzales.l@yahoo.com,(244) 438-5507,Atlanta,GA,"Atlanta, GA",CDL-B,Box Truck,7-10 Years,IN_REVIEW,4.5,1400,236,89.8,98.6,PASSED,PASSED,CLEAN,YES,27.56,6,2025-09-03,2026-03-29,2026-04-10,YES,NO,
RR-00633,Hannah,Ross,Hannah Ross,ross.h@hotmail.com,(962) 613-2654,Philadelphia,PA,"Philadelphia, PA",CDL-B,Step Van,1-2 Years,STANDBY,3.9,1052,484,95.0,92.2,PASSED,PASSED,MINOR_VIOLATION,YES,22.54,1,2026-03-02,2026-03-29,2026-04-15,YES,YES,
RR-00634,Jasmine,White,Jasmine White,jasmine_white@gmail.com,(838) 515-3070,Minneapolis,MN,"Minneapolis, MN",CDL-B,Sprinter Van,3-5 Years,MATCHING,4.4,1195,488,89.5,92.8,PASSED,PENDING,CLEAN,NO,26.48,4,2026-01-06,2026-03-26,2026-04-10,YES,YES,
RR-00635,Hannah,Scott,Hannah Scott,hannah20@yahoo.com,(375) 848-6680,Nashville,TN,"Nashville, TN",CDL-A,Step Van,7-10 Years,MATCHING,4.3,1117,169,93.2,93.0,PASSED,PASSED,CLEAN,YES,24.5,11,2026-01-04,2026-03-12,2026-04-07,YES,YES,
RR-00636,Malik,Price,Malik Price,malik556@outlook.com,(991) 241-8467,Dallas,TX,"Dallas, TX",CDL-B,Box Truck,3-5 Years,STANDBY,4.3,2211,533,98.9,96.4,PASSED,PASSED,MINOR_VIOLATION,YES,25.1,6,2025-11-17,2026-03-21,2026-04-19,YES,NO,
RR-00637,Ashley,Edwards,Ashley Edwards,edwards.a@icloud.com,(856) 370-8441,Houston,TX,"Houston, TX",CDL-A,Box Truck,5-7 Years,CLEARED,5.0,531,167,93.2,93.5,PASSED,PASSED,CLEAN,YES,33.16,10,2025-06-10,2026-03-15,2026-04-17,NO,NO,
RR-00638,Wesley,Price,Wesley Price,wesley337@outlook.com,(560) 540-5275,Boston,MA,"Boston, MA",CDL-B,Step Van,10+ Years,CLEARED,5.0,1798,718,94.2,92.8,PASSED,PENDING,CLEAN,NO,22.27,15,2026-02-23,2026-03-14,2026-04-13,YES,NO,
RR-00639,Devin,Bell,Devin Bell,bell.d@yahoo.com,(743) 664-1654,New Orleans,LA,"New Orleans, LA",CDL-A,Step Van,10+ Years,STANDBY,4.3,96,191,95.2,93.7,PENDING,PASSED,CLEAN,NO,31.26,0,2026-02-21,2026-03-13,2026-04-17,NO,YES,
RR-00640,Nathan,Bailey,Nathan Bailey,bailey.n@yahoo.com,(954) 914-6820,Philadelphia,PA,"Philadelphia, PA",CDL-B,Step Van,5-7 Years,MATCHING,3.0,1352,49,92.7,95.3,PASSED,PASSED,CLEAN,YES,22.78,6,2026-02-14,2026-03-24,2026-04-10,NO,NO,
RR-00641,Ashley,King,Ashley King,ashley295@gmail.com,(225) 549-9225,Chicago,IL,"Chicago, IL",CDL-B,Box Truck,10+ Years,STANDBY,3.9,1354,540,88.1,94.5,PENDING,PENDING,CLEAN,NO,27.44,2,2025-12-27,2026-03-23,2026-04-11,NO,NO,
RR-00642,Leonard,Hill,Leonard Hill,leonard232@gmail.com,(516) 954-1282,Washington,DC,"Washington, DC",CDL-A,Step Van,5-7 Years,STANDBY,4.7,2113,747,90.8,95.1,PENDING,PASSED,CLEAN,NO,28.88,4,2025-12-15,2026-03-26,2026-04-18,YES,NO,
RR-00643,Gina,King,Gina King,gina_king@outlook.com,(852) 290-6105,Seattle,WA,"Seattle, WA",CDL-A,Cargo Van,1-2 Years,MATCHING,4.1,301,258,91.1,94.5,PASSED,PASSED,MINOR_VIOLATION,YES,26.43,2,2026-01-22,2026-03-12,2026-04-19,YES,NO,
RR-00644,Wanda,James,Wanda James,wanda_james@outlook.com,(451) 394-8986,Nashville,TN,"Nashville, TN",CDL-A,Step Van,1-2 Years,CLEARED,4.3,608,78,95.2,95.7,PASSED,PASSED,CLEAN,YES,32.93,1,2025-12-17,2026-03-11,2026-04-19,YES,YES,
RR-00645,Danielle,Martin,Danielle Martin,danielle616@gmail.com,(744) 873-2709,Miami,FL,"Miami, FL",CDL-B,Box Truck,7-10 Years,MATCHING,4.6,1830,447,89.3,95.3,PASSED,PASSED,CLEAN,YES,23.88,2,2025-10-02,2026-03-09,2026-04-11,YES,YES,
RR-00646,Dominic,Taylor,Dominic Taylor,taylor.d@outlook.com,(722) 206-1260,Portland,OR,"Portland, OR",CDL-A,Cargo Van,1-2 Years,MATCHING,4.9,702,587,98.6,97.1,PENDING,PASSED,CLEAN,NO,32.68,11,2025-08-14,2026-03-12,2026-04-16,NO,NO,
RR-00647,Sheila,Walker,Sheila Walker,sheila_walker@icloud.com,(439) 552-3969,Charlotte,NC,"Charlotte, NC",CDL-A,Sprinter Van,2-3 Years,MATCHING,4.3,934,710,92.1,98.8,PASSED,PASSED,CLEAN,YES,28.64,1,2026-01-24,2026-03-18,2026-04-07,YES,YES,
RR-00648,Ricardo,Johnson,Ricardo Johnson,ricardo.johnson@icloud.com,(708) 783-1548,New Orleans,LA,"New Orleans, LA",CDL-B,Cargo Van,2-3 Years,STANDBY,4.9,654,411,95.0,92.7,PASSED,PASSED,CLEAN,YES,26.42,11,2025-06-21,2026-04-05,2026-04-19,YES,NO,
RR-00649,Renee,Brown,Renee Brown,renee.brown@outlook.com,(584) 240-7448,Denver,CO,"Denver, CO",CDL-A,Step Van,7-10 Years,CLEARED,4.8,1484,513,99.9,93.0,PENDING,PASSED,CLEAN,NO,33.56,0,2025-06-11,2026-04-02,2026-04-19,NO,YES,
RR-00650,Malik,Cooper,Malik Cooper,malik303@gmail.com,(559) 275-6396,Tampa,FL,"Tampa, FL",CDL-A,Box Truck,5-7 Years,STANDBY,4.4,485,743,99.9,92.2,PASSED,PASSED,CLEAN,YES,30.1,15,2026-02-11,2026-03-24,2026-04-19,YES,NO,
RR-00651,Curtis,Long,Curtis Long,long.c@hotmail.com,(991) 335-5342,Los Angeles,CA,"Los Angeles, CA",CDL-B,Sprinter Van,3-5 Years,STANDBY,3.9,1477,157,95.9,96.9,PASSED,PASSED,CLEAN,YES,24.04,13,2025-07-17,2026-03-14,2026-04-15,NO,YES,
RR-00652,Matthew,Moore,Matthew Moore,matthew_moore@outlook.com,(444) 595-6040,Houston,TX,"Houston, TX",CDL-A,Sprinter Van,7-10 Years,MATCHING,4.3,1256,317,93.4,98.1,PASSED,PASSED,MINOR_VIOLATION,YES,34.36,15,2025-09-02,2026-03-09,2026-04-16,NO,NO,
RR-00653,Ashley,Adams,Ashley Adams,adams.a@yahoo.com,(212) 352-5564,Chicago,IL,"Chicago, IL",CDL-B,Cargo Van,7-10 Years,CLEARED,4.4,519,390,94.4,95.3,PASSED,PENDING,CLEAN,NO,27.39,13,2025-12-14,2026-03-22,2026-04-07,YES,NO,
RR-00654,Marcus,Torres,Marcus Torres,marcus.torres@yahoo.com,(396) 910-5009,Los Angeles,CA,"Los Angeles, CA",CDL-B,Step Van,1-2 Years,CLEARED,4.3,431,153,96.2,95.1,PENDING,PASSED,CLEAN,NO,24.37,11,2025-08-17,2026-03-28,2026-04-10,YES,NO,
RR-00655,Chris,Hughes,Chris Hughes,chris.hughes@hotmail.com,(271) 523-4499,Portland,OR,"Portland, OR",CDL-A,Sprinter Van,5-7 Years,CLEARED,4.8,2034,383,99.7,93.9,PASSED,PASSED,CLEAN,YES,28.09,2,2025-05-24,2026-03-18,2026-04-19,YES,NO,
RR-00656,Ebony,Bailey,Ebony Bailey,ebony_bailey@yahoo.com,(364) 986-3628,Tampa,FL,"Tampa, FL",CDL-B,Step Van,3-5 Years,STANDBY,3.2,1989,455,92.7,97.1,PENDING,PASSED,CLEAN,NO,23.0,1,2026-02-06,2026-03-27,2026-04-18,YES,NO,
RR-00657,Earnest,Alexander,Earnest Alexander,alexander.e@yahoo.com,(313) 394-5402,San Antonio,TX,"San Antonio, TX",CDL-B,Cargo Van,1-2 Years,MATCHING,3.6,87,255,92.0,92.9,PASSED,PASSED,CLEAN,YES,19.06,9,2025-05-19,2026-04-04,2026-04-08,YES,NO,
RR-00658,Raymond,Robinson,Raymond Robinson,raymond_robinson@hotmail.com,(759) 309-5029,Phoenix,AZ,"Phoenix, AZ",CDL-B,Step Van,7-10 Years,CLEARED,4.7,2365,95,95.4,98.5,PENDING,PASSED,CLEAN,NO,19.12,1,2025-08-08,2026-03-10,2026-04-11,NO,YES,
RR-00659,Renee,Perez,Renee Perez,renee931@gmail.com,(487) 899-9411,Miami,FL,"Miami, FL",CDL-A,Step Van,2-3 Years,CLEARED,4.5,2393,314,91.9,94.6,PASSED,PENDING,CLEAN,NO,30.8,13,2025-04-16,2026-03-19,2026-04-19,YES,NO,
RR-00660,Kevin,Collins,Kevin Collins,collins.k@hotmail.com,(519) 213-1277,Las Vegas,NV,"Las Vegas, NV",CDL-B,Step Van,5-7 Years,CLEARED,4.5,1174,652,93.8,95.6,PENDING,PASSED,MINOR_VIOLATION,NO,26.25,1,2025-06-27,2026-03-07,2026-04-09,YES,NO,
RR-00661,Isabella,Martin,Isabella Martin,martin.i@gmail.com,(918) 644-8168,Los Angeles,CA,"Los Angeles, CA",CDL-A,Cargo Van,7-10 Years,MATCHING,4.8,602,537,98.5,96.6,PASSED,PASSED,CLEAN,YES,33.23,14,2025-07-21,2026-04-04,2026-04-07,YES,NO,
RR-00662,Carlos,Sanders,Carlos Sanders,carlos.sanders@yahoo.com,(960) 773-5430,Jacksonville,FL,"Jacksonville, FL",CDL-A,Sprinter Van,5-7 Years,CLEARED,4.1,400,215,97.6,93.9,PASSED,PASSED,CLEAN,YES,26.34,2,2026-02-23,2026-03-09,2026-04-10,YES,NO,
RR-00663,Stephanie,Johnson,Stephanie Johnson,stephanie.johnson@hotmail.com,(882) 201-9810,Los Angeles,CA,"Los Angeles, CA",CDL-B,Step Van,10+ Years,CLEARED,5.0,1803,208,98.2,92.8,PASSED,PASSED,CLEAN,YES,23.6,13,2025-12-16,2026-03-07,2026-04-18,YES,YES,
RR-00664,Nicole,Clark,Nicole Clark,nicole_clark@outlook.com,(347) 502-2084,Dallas,TX,"Dallas, TX",CDL-A,Cargo Van,3-5 Years,CLEARED,5.0,798,136,89.6,99.8,PASSED,PASSED,CLEAN,YES,30.21,1,2025-05-16,2026-04-04,2026-04-09,NO,NO,
RR-00665,Adam,Jenkins,Adam Jenkins,jenkins.a@hotmail.com,(450) 558-5980,Tampa,FL,"Tampa, FL",CDL-B,Box Truck,2-3 Years,STANDBY,5.0,462,636,94.1,98.9,PASSED,PASSED,CLEAN,YES,22.85,9,2025-05-26,2026-03-30,2026-04-14,YES,NO,
RR-00666,Danielle,Allen,Danielle Allen,danielle_allen@yahoo.com,(893) 309-6423,Cincinnati,OH,"Cincinnati, OH",CDL-B,Box Truck,5-7 Years,CLEARED,4.7,2302,0,99.4,96.8,PASSED,PASSED,MINOR_VIOLATION,YES,24.22,10,2025-05-24,2026-03-09,2026-04-07,YES,NO,
RR-00667,Joshua,White,Joshua White,joshua.white@gmail.com,(501) 773-2448,Portland,OR,"Portland, OR",CDL-B,Box Truck,10+ Years,STANDBY,4.5,566,444,94.7,92.1,PASSED,PASSED,CLEAN,YES,18.47,10,2025-08-10,2026-03-17,2026-04-16,YES,NO,
RR-00668,Eric,Thompson,Eric Thompson,eric.thompson@yahoo.com,(255) 332-3079,Seattle,WA,"Seattle, WA",CDL-A,Cargo Van,2-3 Years,CLEARED,4.7,956,696,97.6,98.0,PASSED,PASSED,MINOR_VIOLATION,YES,30.63,11,2025-12-25,2026-04-03,2026-04-06,YES,NO,
RR-00669,Floyd,Reed,Floyd Reed,floyd738@hotmail.com,(328) 956-5155,Atlanta,GA,"Atlanta, GA",CDL-A,Box Truck,2-3 Years,MATCHING,4.9,788,798,95.9,94.4,PASSED,PASSED,MINOR_VIOLATION,YES,23.11,11,2025-07-14,2026-04-04,2026-04-13,YES,NO,
RR-00670,Robert,Stewart,Robert Stewart,robert.stewart@yahoo.com,(770) 298-6056,Memphis,TN,"Memphis, TN",CDL-B,Cargo Van,1-2 Years,MATCHING,4.5,1643,63,89.6,92.3,PASSED,PASSED,CLEAN,YES,19.73,9,2025-06-29,2026-03-23,2026-04-08,YES,NO,
RR-00671,Shanice,Scott,Shanice Scott,shanice.scott@icloud.com,(347) 542-3529,Las Vegas,NV,"Las Vegas, NV",CDL-B,Step Van,5-7 Years,MATCHING,5.0,1413,321,91.1,96.8,PASSED,PASSED,MINOR_VIOLATION,YES,17.19,8,2025-06-21,2026-04-05,2026-04-08,YES,NO,
